Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6627e73c580135fa6cfe5c56,5c3692931ede2b0001150e7e,APPROVED,Not Applicable,2024-04-23T16:52:29.541000Z,2024-04-23T17:04:28.393000Z,2024-04-23T17:29:02.814000Z,2024-04-23T17:10:22.570599Z,719.0,C107BK71,846,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
6627e741a7ba048c49df59b1,6613f9d5fe211e3c2b9af103,APPROVED,Not Applicable,2024-04-23T16:52:33.026000Z,2024-04-23T17:10:48.513000Z,2024-04-23T17:29:35.298000Z,2024-04-23T17:17:23.398682Z,1096.0,C107BK71,33,30,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
6627e750a390e7ae4b60664c,62fb792c089c2b4a4ec4b48b,APPROVED,Not Applicable,2024-04-23T16:52:38.106000Z,2024-04-23T17:04:07.042000Z,2024-04-23T17:28:42.532000Z,2024-04-23T17:09:59.750919Z,689.0,C107BK71,652,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e7578ac2a1d404159c43,5e36a3acd119d66316c22bc5,APPROVED,Not Applicable,2024-04-23T16:52:45.818000Z,2024-04-23T17:02:20.695000Z,2024-04-23T18:15:26.276000Z,2024-04-23T17:08:57.144913Z,575.0,C107BK71,1112,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e75ae61eae0fcae8cbda,607d91eab8be13e8c81257aa,APPROVED,Not Applicable,2024-04-23T16:52:46.804000Z,2024-04-23T17:07:40.144000Z,2024-04-23T17:26:18.329000Z,2024-04-23T17:14:03.313522Z,894.0,C107BK71,1052,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6627e7642c106338eaee4afb,604a5a451dc118c74850eb82,APPROVED,Not Applicable,2024-04-23T16:52:57.506000Z,2024-04-23T17:10:22.672000Z,2024-04-23T17:29:26.580000Z,2024-04-23T17:17:18.515256Z,1046.0,C107BK71,1459,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6627e7687444ff48726cbe04,6127a10a1185693f244def6b,APPROVED,Not Applicable,2024-04-23T16:53:05.170000Z,2024-04-23T17:03:36.316000Z,2024-04-23T17:35:12.321000Z,2024-04-23T17:09:43.575186Z,632.0,C107BK71,676,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
6627e768a92568b7a69a50d4,63187fdd07023b91dcad6b18,APPROVED,Not Applicable,2024-04-23T16:53:02.884000Z,2024-04-23T17:03:21.943000Z,2024-04-23T17:28:29.596000Z,2024-04-23T17:09:43.578321Z,620.0,C107BK71,580,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e76cfec061bf1ba0f6a6,5e1349de814bba97b490a241,APPROVED,Not Applicable,2024-04-23T16:53:05.119000Z,2024-04-23T17:00:58.131000Z,2024-04-23T17:33:24.788000Z,2024-04-23T17:08:35.776395Z,474.0,C107BK71,1950,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e76e4a528599ae1a66d1,63d193a08edec060ac4c8e2c,APPROVED,Not Applicable,2024-04-23T16:53:06.965000Z,2024-04-23T17:00:49.228000Z,2024-04-23T17:26:44.359000Z,2024-04-23T17:08:33.350733Z,463.0,C107BK71,354,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e776f9bf43132aadafe6,585bd8635f93120001516c05,APPROVED,Not Applicable,2024-04-23T16:53:16.192000Z,2024-04-23T17:05:43.894000Z,2024-04-23T17:18:11.789000Z,2024-04-23T17:11:40.586596Z,748.0,C107BK71,2006,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6627e77eae1dc5ef4bf418ec,5c696947a26a850001443f87,APPROVED,Not Applicable,2024-04-23T16:53:24.028000Z,2024-04-23T17:08:33.242000Z,2024-04-23T17:27:34.585000Z,2024-04-23T17:15:01.800859Z,910.0,C107BK71,1106,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e77ff456a4814af4183d,5d599edd98cf220016ec562e,APPROVED,Not Applicable,2024-04-23T16:53:19.303000Z,2024-04-23T17:23:38.545000Z,2024-04-23T17:37:22.445000Z,2024-04-23T17:30:17.438585Z,1820.0,C107BK71,1448,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6627e7814da32de41fef58be,5ac01e17e1546900019bd462,APPROVED,Not Applicable,2024-04-23T16:53:26.326000Z,2024-04-23T17:13:04.856000Z,2024-04-23T17:32:05.976000Z,2024-04-23T17:19:28.446997Z,1179.0,C107BK71,586,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e7847b6a1f7ad88810cb,6557ca384a9cc0c7d81cdef8,APPROVED,Not Applicable,2024-04-23T16:53:28.981000Z,2024-04-23T17:09:48.422000Z,2024-04-23T17:28:40.508000Z,2024-04-23T17:16:21.119448Z,980.0,C107BK71,195,31,Female,Mixed,United States,United States,United States,English,No,Part-Time
6627e78619cc6e7dd1c628fc,600b3f24668a930a525a0b47,APPROVED,Not Applicable,2024-04-23T16:53:30.223000Z,2024-04-23T17:08:37.192000Z,2024-04-23T17:27:18.610000Z,2024-04-23T17:15:06.042641Z,907.0,C107BK71,1713,31,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e788fa8c87701d044602,6362852176f08a3984fa6ef1,APPROVED,Not Applicable,2024-04-23T16:53:33.184000Z,2024-04-23T17:02:37.163000Z,2024-04-23T17:41:41.778000Z,2024-04-23T17:09:12.799367Z,544.0,C107BK71,747,25,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6627e789f617328fc41a4b95,5eba8aec7bb5c61f3282a3d7,APPROVED,Not Applicable,2024-04-23T16:53:34.206000Z,2024-04-23T17:41:28.127000Z,2024-04-23T17:51:32.174000Z,2024-04-23T17:46:43.633557Z,2874.0,C107BK71,1029,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
6627e78a39dc9bdde691f62f,5d531d67c208c0000167ff54,APPROVED,Not Applicable,2024-04-23T16:53:36.186000Z,2024-04-23T17:02:25.580000Z,2024-04-23T17:34:38.312000Z,2024-04-23T17:09:00.272342Z,530.0,C107BK71,841,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6627e7921f856c24f13beb01,5bee61601f9cac000173723d,APPROVED,Not Applicable,2024-04-23T16:53:50.319000Z,2024-04-23T17:06:47.930000Z,2024-04-23T17:19:27.475000Z,2024-04-23T17:13:02.443010Z,778.0,C107BK71,465,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e7963f8dbeac2afbf016,61085178bae786a75006e655,APPROVED,Not Applicable,2024-04-23T16:54:49.117000Z,2024-04-23T17:03:41.226000Z,2024-04-23T17:28:34.100000Z,2024-04-23T17:09:49.532469Z,533.0,C107BK71,504,23,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6627e7a6edd2b00614333f06,5cd6c6fd987ddd00187b79fd,APPROVED,Not Applicable,2024-04-23T16:53:58.927000Z,2024-04-23T17:07:40.995000Z,2024-04-23T17:26:19.993000Z,2024-04-23T17:14:05.188009Z,823.0,C107BK71,2621,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e7b9a94d2734a3334041,5bee944e020e2a0001313c4a,APPROVED,Not Applicable,2024-04-23T16:54:23.045000Z,2024-04-23T17:00:24.839000Z,2024-04-24T09:43:25.087000Z,2024-04-23T17:08:26.170979Z,362.0,C107BK71,352,29,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6627e7baa135ca31ef0d9377,61475945e9378b929c8f37fc,APPROVED,Not Applicable,2024-04-23T16:54:24.508000Z,2024-04-23T17:05:29.879000Z,2024-04-23T17:17:52.464000Z,2024-04-23T17:11:22.032413Z,666.0,C107BK71,1257,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e7c6a41ae5694bd3441f,63c40fa02eac8f477da5fd47,APPROVED,Not Applicable,2024-04-23T16:54:38.355000Z,2024-04-23T17:07:32.441000Z,2024-04-23T17:20:23.152000Z,2024-04-23T17:13:53.919148Z,775.0,C107BK71,123,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e7cd8e5cedbe76327bcd,5c48a94d8133a40001bae2d7,RETURNED,Not Applicable,2024-04-23T16:54:41.313000Z,2024-04-23T17:02:39.772000Z,,2024-04-23T17:09:08.875895Z,,C1BH0PQA,301,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6627e7da4a528599ae1a66eb,63e257ebe0b2ccfa0fa2e99a,APPROVED,Not Applicable,2024-04-23T16:55:08.340000Z,2024-04-23T17:14:21.239000Z,2024-04-23T17:26:45.513000Z,2024-04-23T17:20:47.431157Z,1153.0,C107BK71,285,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6627e7de52add21e75c09c2a,660821bbac8f86bad68d0cf3,APPROVED,Not Applicable,2024-04-23T16:55:06.262000Z,2024-04-23T17:09:50.811000Z,2024-04-23T17:28:35.776000Z,2024-04-23T17:16:23.319543Z,885.0,C107BK71,25,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e7e36db358dc05fa0e49,59da1d19e2762800015eb7a2,APPROVED,Not Applicable,2024-04-23T16:55:05.536000Z,2024-04-23T17:06:31.112000Z,2024-04-23T17:19:06.267000Z,2024-04-23T17:12:40.448810Z,686.0,C107BK71,639,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6627e7e63be0542b201a950f,6085bf37d4b56a9c55524d89,APPROVED,Not Applicable,2024-04-23T16:55:13.250000Z,2024-04-23T17:09:23.398000Z,2024-04-23T17:28:07.454000Z,2024-04-23T17:15:54.509912Z,851.0,C107BK71,341,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e7e88773bad5f91a95ba,5b2c9b165b5c0900018b45ef,APPROVED,Not Applicable,2024-04-23T16:56:12.097000Z,2024-04-23T17:10:45.948000Z,2024-04-23T17:29:55.731000Z,2024-04-23T17:17:20.497002Z,874.0,C107BK71,1120,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e7e9a72924056d9f2016,5f4102e52cd459256b5014a9,APPROVED,Not Applicable,2024-04-23T16:55:12.619000Z,2024-04-23T17:14:06.583000Z,2024-04-23T17:26:23.378000Z,2024-04-23T17:20:26.599315Z,1134.0,C107BK71,1816,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6627e7eb22d252867af72069,6326eb330841b43a680facba,APPROVED,Not Applicable,2024-04-23T16:55:15.268000Z,2024-04-23T17:07:55.089000Z,2024-04-23T18:20:42.694000Z,2024-04-23T17:14:21.584703Z,760.0,C107BK71,472,69,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6627e7f0fbe9faddeac84f79,5a2527ecc9199b0001081ace,APPROVED,Not Applicable,2024-04-23T16:55:18.595000Z,2024-04-23T17:07:29.822000Z,2024-04-23T17:20:11.837000Z,2024-04-23T17:13:51.936691Z,732.0,C107BK71,1124,54,Female,Asian,United Kingdom,United Kingdom,United Kingdom,Chinese,No,Other
6627e7f2a9653358743ab46e,5ca8b2b8614b7b0016be5501,APPROVED,Not Applicable,2024-04-23T16:55:22.031000Z,2024-04-23T17:07:06.201000Z,2024-04-23T17:25:42.502000Z,2024-04-23T17:13:26.205865Z,705.0,C107BK71,933,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e7f5727708725c23ddf6,57f11328f283e200011bc93e,APPROVED,Not Applicable,2024-04-23T16:55:23.070000Z,2024-04-23T17:10:23.497000Z,2024-04-23T17:36:05.732000Z,2024-04-23T17:16:55.473554Z,901.0,C107BK71,1871,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e7f859affa078aa20139,648351c4e05398f278b06e6c,APPROVED,Not Applicable,2024-04-23T16:55:25.678000Z,2024-04-23T17:05:33.264000Z,2024-04-23T17:30:16.111000Z,2024-04-23T17:11:36.586251Z,608.0,C107BK71,364,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e7fad30651e658c09c6e,5fa0adf677c87511c18c2475,APPROVED,Not Applicable,2024-04-23T16:55:28.917000Z,2024-04-23T17:03:42.445000Z,2024-04-23T17:28:32.514000Z,2024-04-23T17:09:46.691541Z,494.0,C107BK71,3156,39,Female,White,United States,United States,United States,English,No,Part-Time
6627e7fd6e4cbdf761ddbd0e,60fdfebf34e9b78c0d472d1e,APPROVED,Not Applicable,2024-04-23T16:55:33.939000Z,2024-04-23T17:04:08.897000Z,2024-04-23T17:28:44.161000Z,2024-04-23T17:10:00.797933Z,515.0,C107BK71,1151,27,Female,Mixed,United States,United States,United States,English,No,Full-Time
6627e7fed30651e658c09c72,5a6b78840384310001945b47,APPROVED,Not Applicable,2024-04-23T16:55:30.746000Z,2024-04-23T17:04:48.683000Z,2024-04-23T17:29:19.923000Z,2024-04-23T17:10:38.421958Z,558.0,C107BK71,2329,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6627e7ff7190adc5e6d3444a,5f09fab615ee6b0ab5235b15,APPROVED,Not Applicable,2024-04-23T16:55:27.680000Z,2024-04-23T17:07:38.417000Z,2024-04-23T17:20:22.025000Z,2024-04-23T17:13:59.557706Z,731.0,C107BK71,1353,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e7ff9b43e39e62a36dcd,6277fa58c449d119007f774e,APPROVED,Not Applicable,2024-04-23T16:55:32.086000Z,2024-04-23T17:21:51.653000Z,2024-04-23T17:35:03.664000Z,2024-04-23T17:27:59.580668Z,1580.0,C107BK71,391,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6627e8043f8dbeac2afbf040,63f77f1d502d6f83277a84a1,APPROVED,Not Applicable,2024-04-23T16:56:33.656000Z,2024-04-23T17:09:27.513000Z,2024-04-23T17:28:09.281000Z,2024-04-23T17:15:57.342656Z,774.0,C107BK71,539,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e8083fc95ad41edaa0bb,54d3efe0fdf99b28de8be473,APPROVED,Not Applicable,2024-04-23T16:55:44.022000Z,2024-04-23T17:04:35.737000Z,2024-04-23T17:29:28.129000Z,2024-04-23T17:10:23.026457Z,532.0,C107BK71,61,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6627e80bddedc783771dd679,66150c54bb1306f316893368,APPROVED,Not Applicable,2024-04-23T16:55:50.730000Z,2024-04-23T17:09:57.682000Z,2024-04-23T17:42:51.487000Z,2024-04-23T17:16:29.977829Z,847.0,C107BK71,37,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e80ccc1924d2dbef583b,5affe1f4331e8100018f1d45,APPROVED,Not Applicable,2024-04-23T16:55:40.986000Z,2024-04-23T17:20:10.045000Z,2024-04-23T17:32:40.112000Z,2024-04-23T17:26:07.674265Z,1470.0,C107BK71,2258,59,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6627e80cced43fe4e5aa9af0,589f4cdd890ea500014c4d85,APPROVED,Not Applicable,2024-04-23T16:55:40.172000Z,2024-04-23T17:07:47.966000Z,2024-04-23T17:20:31.642000Z,2024-04-23T17:14:13.759124Z,728.0,C107BK71,1877,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6627e817f929af0ed1f5f60d,5d378e7456b5f3001932750e,APPROVED,Not Applicable,2024-04-23T16:55:51.628000Z,2024-04-23T17:01:37.307000Z,2024-04-24T09:58:45.601000Z,2024-04-23T17:09:00.769253Z,346.0,C107BK71,349,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e81d2bd8733d6aee4b6c,5ea9a45308251a0bef40b8c3,APPROVED,Not Applicable,2024-04-23T16:56:05.975000Z,2024-04-23T17:14:18.853000Z,2024-04-23T17:26:35.426000Z,2024-04-23T17:20:38.103722Z,1093.0,C107BK71,1098,71,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6627e8337219cb6088554747,5ac888369534ba0001c763e1,APPROVED,Not Applicable,2024-04-23T16:56:31.898000Z,2024-04-23T17:13:52.292000Z,2024-04-23T17:26:10.118000Z,2024-04-23T17:20:13.988742Z,1041.0,C107BK71,1379,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e83517f70ad1c582a258,5ea55df76205ad53a793bc01,APPROVED,Not Applicable,2024-04-23T16:56:52.527000Z,2024-04-23T17:09:21.403000Z,2024-04-23T17:28:03.770000Z,2024-04-23T17:15:52.059176Z,749.0,C107BK71,2667,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e835f81c7aabb1f68d4b,60fc3a1e0eb578aa02590e27,APPROVED,Not Applicable,2024-04-23T16:56:26.589000Z,2024-04-23T17:04:37.902000Z,2024-04-23T17:29:04.938000Z,2024-04-23T17:10:24.323349Z,492.0,C107BK71,368,23,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e839a7021a0383e43d4b,5b99238d30357200010c9ddc,APPROVED,Not Applicable,2024-04-23T16:56:25.582000Z,2024-04-23T17:05:43.398000Z,2024-04-23T17:18:09.119000Z,2024-04-23T17:11:39.562915Z,558.0,C107BK71,1778,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6627e83d7cdfbe4666fe5cac,5a6f6e3a6923df0001ef8f8d,APPROVED,Not Applicable,2024-04-23T16:56:44.098000Z,2024-04-23T17:44:21.321000Z,2024-04-23T17:53:55.920000Z,2024-04-23T17:49:03.706021Z,2858.0,C107BK71,346,77,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6627e84c19cc6e7dd1c62937,5ddcfd90dc664a000ccee803,APPROVED,Not Applicable,2024-04-23T16:56:47.860000Z,2024-04-23T17:08:06.643000Z,2024-04-23T17:26:51.938000Z,2024-04-23T17:14:32.113372Z,679.0,C107BK71,253,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e850d781d19d609f1fd0,5ea05446e6c741000b235df5,APPROVED,Not Applicable,2024-04-23T16:56:55.682000Z,2024-04-23T17:13:28.025000Z,2024-04-23T17:25:59.689000Z,2024-04-23T17:20:04.859979Z,993.0,C107BK71,338,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e857ac3d9a3748deffed,6102eb5c475e68dca44b2695,APPROVED,Not Applicable,2024-04-23T16:57:01.071000Z,2024-04-23T17:09:54.456000Z,2024-04-23T17:28:37.439000Z,2024-04-23T17:16:25.986758Z,774.0,C107BK71,107,27,Female,White,United States,United States,United States,English,No,Part-Time
6627e85c6c78c68212adb0a2,5e713a14dcb6a904c303ade8,APPROVED,Not Applicable,2024-04-23T16:57:03.569000Z,2024-04-23T17:30:51.265000Z,2024-04-23T17:44:23.326000Z,2024-04-23T17:37:58.083870Z,2028.0,C107BK71,1032,31,Male,Black,United Kingdom,United Kingdom,United Kingdom,Esperanto,No,Full-Time
6627e86244a85d234fc84f89,60a56db43083c0ff59dded00,APPROVED,Not Applicable,2024-04-23T16:57:15.504000Z,2024-04-23T17:10:52.748000Z,2024-04-23T17:36:50.871000Z,2024-04-23T17:17:50.821615Z,818.0,C107BK71,359,30,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6627e8659a28038b023beb78,5ee830457c86c60009ef0209,APPROVED,Not Applicable,2024-04-23T16:57:15.995000Z,2024-04-23T17:11:23.010000Z,2024-04-23T17:30:21.364000Z,2024-04-23T17:17:57.763132Z,848.0,C107BK71,233,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month
6627e86f580135fa6cfe5c8a,63d00622fd37f382d3ce2ec1,APPROVED,Not Applicable,2024-04-23T16:57:26.201000Z,2024-04-23T17:23:29.672000Z,2024-04-23T17:36:41.121000Z,2024-04-23T17:29:44.546343Z,1564.0,C107BK71,542,27,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6627e8720641528a3431ef24,5e378948cd9d1670b2b86a51,APPROVED,Not Applicable,2024-04-23T16:57:29.068000Z,2024-04-23T17:24:55.861000Z,2024-04-23T17:38:27.115000Z,2024-04-23T17:31:19.424668Z,1647.0,C107BK71,2777,40,Male,White,United States,United States,United States,English,No,Full-Time
6627e8724aa2f2a516563eb4,5f28064b602953076a624535,APPROVED,Not Applicable,2024-04-23T16:57:26.622000Z,2024-04-23T17:17:43.787000Z,2024-04-23T17:29:57.537000Z,2024-04-23T17:23:41.396885Z,1218.0,C107BK71,625,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e872d61b9a00261240cb,65d0c8db07667d22ea8dd5a5,APPROVED,Not Applicable,2024-04-23T16:57:30.452000Z,2024-04-23T17:09:43.172000Z,2024-04-23T17:35:41.550000Z,2024-04-23T17:16:16.157265Z,733.0,C107BK71,68,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e875de6caad27dc6290f,60206310ea41df674fec540a,APPROVED,Not Applicable,2024-04-23T16:57:32.239000Z,2024-04-23T17:14:35.490000Z,2024-04-23T17:33:40.348000Z,2024-04-23T17:20:51.477616Z,1024.0,C107BK71,1231,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e87bed7394b09ab40c8a,5eac84ff4efbe80ffd3962f1,APPROVED,Not Applicable,2024-04-23T16:57:31.778000Z,2024-04-23T17:10:40.730000Z,2024-04-23T17:36:31.319000Z,2024-04-23T17:17:20.158829Z,789.0,C107BK71,819,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e897430e850a8dd1df38,55c470b4fdf99b1d6e00d139,APPROVED,Not Applicable,2024-04-23T16:58:12.997000Z,2024-04-23T17:13:24.344000Z,2024-04-23T17:25:41.264000Z,2024-04-23T17:19:47.756537Z,912.0,C107BK71,865,59,Male,DATA_EXPIRED,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e89a42016abceb65b733,5f4a9715ad5ee6637c2a1f13,APPROVED,Not Applicable,2024-04-23T16:58:06.256000Z,2024-04-23T17:06:56.044000Z,2024-04-23T17:19:35.068000Z,2024-04-23T17:13:13.513655Z,530.0,C107BK71,1027,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e89d0641528a3431ef4d,62d194e0504c42d9aaaafb8a,APPROVED,Not Applicable,2024-04-23T16:58:11.165000Z,2024-04-23T17:13:04.789000Z,2024-04-23T17:32:07.382000Z,2024-04-23T17:19:28.723080Z,894.0,C107BK71,319,21,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6627e8a54a0aa8a51f451ed5,6176853e6a72b82080d7703b,APPROVED,Not Applicable,2024-04-23T16:58:24.048000Z,2024-04-23T17:16:06.043000Z,2024-04-23T17:28:18.623000Z,2024-04-23T17:22:11.228648Z,1062.0,C107BK71,524,64,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6627e8c41bf783a15d7869b3,5e85f667db8aa41f74436a9f,APPROVED,Not Applicable,2024-04-23T16:58:48.701000Z,2024-04-23T17:06:27.379000Z,2024-04-23T17:19:02.220000Z,2024-04-23T17:12:36.154178Z,459.0,C107BK71,306,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e8f3120a8a44aefd5a40,6627e4f4905a876da8a476a8,APPROVED,Not Applicable,2024-04-23T16:59:50.937000Z,2024-04-23T17:12:53.950000Z,2024-04-23T17:31:32.926000Z,2024-04-23T17:19:19.309333Z,784.0,C107BK71,0,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6627e8fcdb7e9241551212fc,660ffc3c675137823736c3ee,APPROVED,Not Applicable,2024-04-23T16:59:46.693000Z,2024-04-23T17:14:32.985000Z,2024-04-23T17:26:48.456000Z,2024-04-23T17:20:50.149317Z,887.0,C107BK71,11,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e90f74469aadf1024bc0,6157467e0a080dc279cf5a49,APPROVED,Not Applicable,2024-04-23T16:59:59.904000Z,2024-04-23T17:12:18.584000Z,2024-04-23T17:31:01.431000Z,2024-04-23T17:18:47.054142Z,739.0,C107BK71,1300,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6627e94ea8b40c1776d5bf0b,63d157702e8febf67d4a5acc,APPROVED,Not Applicable,2024-04-23T17:01:53.887000Z,2024-04-23T17:12:35.092000Z,2024-04-23T17:31:17.404000Z,2024-04-23T17:19:02.795467Z,642.0,C107BK71,250,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e95121eee4e9a3f7b664,63ed2136cc272b2aea4bc0dd,APPROVED,Not Applicable,2024-04-23T17:01:11.555000Z,2024-04-23T17:11:41.084000Z,2024-04-23T17:30:44.657000Z,2024-04-23T17:18:13.678833Z,630.0,C107BK71,891,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6627e9609d88154b0ca26623,63d6585340a67f5671ef6b7f,APPROVED,Not Applicable,2024-04-23T17:01:27.082000Z,2024-04-23T17:20:25.826000Z,2024-04-23T17:33:00.936000Z,2024-04-23T17:26:24.656845Z,1139.0,C107BK71,869,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6627e986a135ca31ef0d93c2,60b6499af963de7ce527d399,APPROVED,Not Applicable,2024-04-23T17:02:02.239000Z,2024-04-23T17:14:26.033000Z,2024-04-23T17:33:19.403000Z,2024-04-23T17:20:44.094905Z,744.0,C107BK71,1199,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e987ac3d9a3748df001b,601c4e4be774df7440390622,APPROVED,Not Applicable,2024-04-23T17:02:04.685000Z,2024-04-23T17:12:54.819000Z,2024-04-23T17:31:40.827000Z,2024-04-23T17:19:20.107067Z,651.0,C107BK71,1033,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6627e9972c106338eaee4b7d,612d3e13048ec2b299126be6,APPROVED,Not Applicable,2024-04-23T17:02:19.307000Z,2024-04-23T17:11:00.202000Z,2024-04-23T17:29:54.489000Z,2024-04-23T17:17:34.080351Z,521.0,C107BK71,777,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
